,DATA,drgania,gestosc,ruda,woda,obroty,prad1,prad2,prad3,energia
4458,2021-07-05 19:00:00,561.38472,1820.4867833333333,139.87251166666664,66.8391285,170.91666666666666,60.38333384195963,59.25833320617676,60.68333307902018,624.0
4459,2021-07-05 20:00:00,509.59655000000004,1818.4074,142.01009666666667,68.15827716666666,170.91666666666666,61.04999923706055,59.8666664759318,61.21666653951009,627.0
4460,2021-07-05 21:00:00,507.89988999999997,1818.2065166666666,141.48589166666667,67.98319916666667,170.83333333333334,60.449999491373696,59.28333314259847,60.67499987284342,624.0
4461,2021-07-05 22:00:00,620.3316066666666,1818.1540833333333,139.72883833333333,67.25280333333333,170.91666666666666,59.458333015441895,58.39166673024496,59.891666412353516,622.0
4462,2021-07-05 23:00:00,568.3981083333333,1819.4838833333333,143.63348,68.68031083333334,171.0,59.83333365122477,58.766666412353516,60.24166679382324,624.0
4463,2021-07-06 00:00:00,518.3192700000001,1820.3946833333332,145.04036333333335,69.49452649999999,171.0,60.51666673024496,59.45000044504801,60.96666653951009,629.0
4464,2021-07-06 01:00:00,565.0494033333333,1824.3504,141.83847166666666,67.246184,170.83333333333334,59.99166711171468,58.88333384195963,60.48333295186361,623.0
4465,2021-07-06 02:00:00,443.5457216666666,1823.1166166666667,139.28828000000001,66.769559,170.83333333333334,60.199999491373696,59.05833339691162,60.6333335240682,625.0
4466,2021-07-06 03:00:00,389.2179733333333,1842.7252833333332,148.21303333333333,67.44237749999999,170.83333333333334,60.7583335240682,59.63333320617676,61.14999930063883,628.0
4467,2021-07-06 04:00:00,2108.907865517241,1639.2496875,129.72044416666668,62.85620926829269,170.75,60.28333346048991,59.11666615804037,60.558332761128746,621.0
4468,2021-07-06 05:00:00,,,,,168.58333333333334,58.89999930063883,57.74999968210856,59.266666412353516,614.0
4469,2021-07-06 06:00:00,,,,,158.0,55.06666660308838,53.94999980926514,55.50833288828532,569.0
4470,2021-07-06 07:00:00,,,,,158.0,54.858333587646484,53.78333377838135,55.28333346048991,570.0
4471,2021-07-06 08:00:00,,,,,158.08333333333334,55.46666685740153,54.266666412353516,55.708333333333336,570.0
4472,2021-07-06 09:00:00,,,,,158.08333333333334,55.28333282470703,54.00833288828532,55.416666666666664,568.0
4473,2021-07-06 10:00:00,,,,,158.0,54.8666664759318,53.65833314259847,54.93333339691162,566.0
4474,2021-07-06 11:00:00,,,,,158.0,53.941667238871254,52.82500012715658,54.23333326975504,561.0
